,model,feature,sample,acc,prop
4,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
5,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
6,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
7,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
8,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
9,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
10,LR,mths_since_last_delinq,20002,95.85000000000001,51.55
0,RFC,mths_since_last_delinq,20003,83.45,45.300000000000004
1,RFC,mths_since_last_delinq,20003,83.65,45.2
2,RFC,mths_since_last_delinq,20003,83.39999999999999,45.45
3,RFC,mths_since_last_delinq,20003,83.45,45.7
4,RFC,mths_since_last_delinq,20003,83.5,45.85
5,RFC,mths_since_last_delinq,20003,83.2,45.75
6,RFC,mths_since_last_delinq,20003,83.35000000000001,45.7
7,RFC,mths_since_last_delinq,20003,83.35000000000001,46.1
8,RFC,mths_since_last_delinq,20003,83.55,46.0
9,RFC,mths_since_last_delinq,20003,83.75,46.2
10,RFC,mths_since_last_delinq,20003,83.89999999999999,46.150000000000006
0,GBC,mths_since_last_delinq,20003,96.8,51.849999999999994
1,GBC,mths_since_last_delinq,20003,96.85000000000001,51.9
2,GBC,mths_since_last_delinq,20003,96.85000000000001,51.9
3,GBC,mths_since_last_delinq,20003,96.8,51.949999999999996
4,GBC,mths_since_last_delinq,20003,96.8,51.949999999999996
5,GBC,mths_since_last_delinq,20003,96.8,51.949999999999996
6,GBC,mths_since_last_delinq,20003,96.8,51.949999999999996
7,GBC,mths_since_last_delinq,20003,96.75,51.9
8,GBC,mths_since_last_delinq,20003,96.8,51.849999999999994
9,GBC,mths_since_last_delinq,20003,96.8,51.849999999999994
10,GBC,mths_since_last_delinq,20003,96.8,51.849999999999994
0,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
1,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
2,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
3,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
4,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
5,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
6,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
7,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
8,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
9,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
10,LR,mths_since_last_delinq,20003,96.35000000000001,52.300000000000004
0,RFC,mths_since_last_delinq,20004,84.2,45.1
1,RFC,mths_since_last_delinq,20004,84.3,45.2
2,RFC,mths_since_last_delinq,20004,84.39999999999999,45.300000000000004
3,RFC,mths_since_last_delinq,20004,84.45,45.85
4,RFC,mths_since_last_delinq,20004,84.25,45.85
5,RFC,mths_since_last_delinq,20004,84.45,45.75
6,RFC,mths_since_last_delinq,20004,83.85000000000001,45.65
7,RFC,mths_since_last_delinq,20004,83.89999999999999,45.7
8,RFC,mths_since_last_delinq,20004,84.0,45.7
9,RFC,mths_since_last_delinq,20004,84.2,45.6
10,RFC,mths_since_last_delinq,20004,84.39999999999999,45.800000000000004
0,GBC,mths_since_last_delinq,20004,96.5,52.1
1,GBC,mths_since_last_delinq,20004,96.5,52.1
2,GBC,mths_since_last_delinq,20004,96.45,52.15
3,GBC,mths_since_last_delinq,20004,96.45,52.15
4,GBC,mths_since_last_delinq,20004,96.5,52.1
5,GBC,mths_since_last_delinq,20004,96.45,52.15
6,GBC,mths_since_last_delinq,20004,96.45,52.15
7,GBC,mths_since_last_delinq,20004,96.55,52.15
8,GBC,mths_since_last_delinq,20004,96.55,52.15
9,GBC,mths_since_last_delinq,20004,96.5,52.2
10,GBC,mths_since_last_delinq,20004,96.45,52.15
0,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
1,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
2,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
3,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
4,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
5,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
6,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
7,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
8,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
9,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
10,LR,mths_since_last_delinq,20004,96.39999999999999,52.300000000000004
0,RFC,open_acc,20000,84.6,46.35
1,RFC,open_acc,20000,84.89999999999999,45.35
2,RFC,open_acc,20000,84.55,45.5
3,RFC,open_acc,20000,84.5,45.550000000000004
4,RFC,open_acc,20000,84.25,45.1
5,RFC,open_acc,20000,84.5,44.85
6,RFC,open_acc,20000,84.6,45.050000000000004
7,RFC,open_acc,20000,84.5,44.85
8,RFC,open_acc,20000,84.2,44.85
9,RFC,open_acc,20000,84.0,44.85
10,RFC,open_acc,20000,84.1,45.050000000000004
0,GBC,open_acc,20000,96.7,50.24999999999999
1,GBC,open_acc,20000,96.7,50.24999999999999
2,GBC,open_acc,20000,96.7,50.24999999999999
3,GBC,open_acc,20000,96.65,50.2
4,GBC,open_acc,20000,96.65,50.2
5,GBC,open_acc,20000,96.65,50.2
6,GBC,open_acc,20000,96.65,50.2
7,GBC,open_acc,20000,96.6,50.24999999999999
8,GBC,open_acc,20000,96.55,50.3
9,GBC,open_acc,20000,96.55,50.3
10,GBC,open_acc,20000,96.55,50.3
0,LR,open_acc,20000,96.15,50.8
1,LR,open_acc,20000,96.15,50.8
2,LR,open_acc,20000,96.15,50.8
3,LR,open_acc,20000,96.15,50.8
4,LR,open_acc,20000,96.15,50.8
5,LR,open_acc,20000,96.15,50.8
6,LR,open_acc,20000,96.15,50.8
7,LR,open_acc,20000,96.15,50.8
8,LR,open_acc,20000,96.15,50.8
9,LR,open_acc,20000,96.15,50.8
10,LR,open_acc,20000,96.15,50.8
0,RFC,open_acc,20001,83.35000000000001,47.3
1,RFC,open_acc,20001,83.39999999999999,47.349999999999994
2,RFC,open_acc,20001,83.75,47.3
3,RFC,open_acc,20001,82.75,46.5
4,RFC,open_acc,20001,83.1,47.05
5,RFC,open_acc,20001,82.89999999999999,46.650000000000006
6,RFC,open_acc,20001,82.89999999999999,46.550000000000004
7,RFC,open_acc,20001,82.69999999999999,46.150000000000006
8,RFC,open_acc,20001,82.95,46.2
9,RFC,open_acc,20001,82.6,46.25
10,RFC,open_acc,20001,82.8,46.050000000000004
0,GBC,open_acc,20001,95.45,52.400000000000006
1,GBC,open_acc,20001,95.39999999999999,52.449999999999996
2,GBC,open_acc,20001,95.45,52.5
3,GBC,open_acc,20001,95.45,52.6
4,GBC,open_acc,20001,95.45,52.6
5,GBC,open_acc,20001,95.55,52.7
6,GBC,open_acc,20001,95.45,52.7
7,GBC,open_acc,20001,95.39999999999999,52.75
8,GBC,open_acc,20001,95.35,52.7
9,GBC,open_acc,20001,95.3,52.75
10,GBC,open_acc,20001,95.35,52.800000000000004
0,LR,open_acc,20001,95.3,52.75
1,LR,open_acc,20001,95.3,52.75
2,LR,open_acc,20001,95.3,52.75
3,LR,open_acc,20001,95.3,52.75
4,LR,open_acc,20001,95.3,52.75
5,LR,open_acc,20001,95.3,52.75
6,LR,open_acc,20001,95.3,52.75
7,LR,open_acc,20001,95.3,52.75
8,LR,open_acc,20001,95.3,52.75
9,LR,open_acc,20001,95.3,52.75
10,LR,open_acc,20001,95.3,52.75
0,RFC,open_acc,20002,81.25,45.95
1,RFC,open_acc,20002,81.25,45.45
2,RFC,open_acc,20002,81.6,45.1
3,RFC,open_acc,20002,81.45,45.25
4,RFC,open_acc,20002,81.69999999999999,45.2
5,RFC,open_acc,20002,81.3,44.800000000000004
6,RFC,open_acc,20002,81.10000000000001,44.3
7,RFC,open_acc,20002,81.3,44.7
8,RFC,open_acc,20002,81.2,44.800000000000004
9,RFC,open_acc,20002,80.75,44.45
10,RFC,open_acc,20002,80.65,44.45
0,GBC,open_acc,20002,96.2,51.1
1,GBC,open_acc,20002,96.25,51.15
2,GBC,open_acc,20002,96.2,51.2
3,GBC,open_acc,20002,96.15,51.349999999999994
4,GBC,open_acc,20002,96.15,51.449999999999996
5,GBC,open_acc,20002,96.15,51.449999999999996
6,GBC,open_acc,20002,96.1,51.300000000000004
7,GBC,open_acc,20002,96.1,51.300000000000004
8,GBC,open_acc,20002,96.15,51.349999999999994
9,GBC,open_acc,20002,96.15,51.24999999999999
10,GBC,open_acc,20002,96.15,51.24999999999999
0,LR,open_acc,20002,95.85000000000001,51.55
1,LR,open_acc,20002,95.85000000000001,51.55
2,LR,open_acc,20002,95.85000000000001,51.55
3,LR,open_acc,20002,95.85000000000001,51.55
4,LR,open_acc,20002,95.85000000000001,51.55
5,LR,open_acc,20002,95.85000000000001,51.55
6,LR,open_acc,20002,95.8,51.5
7,LR,open_acc,20002,95.8,51.5
8,LR,open_acc,20002,95.8,51.5
9,LR,open_acc,20002,95.8,51.5
10,LR,open_acc,20002,95.8,51.5
0,RFC,open_acc,20003,82.6,47.55
1,RFC,open_acc,20003,82.69999999999999,46.550000000000004
2,RFC,open_acc,20003,82.8,46.35
3,RFC,open_acc,20003,82.65,46.0
4,RFC,open_acc,20003,83.0,45.85
5,RFC,open_acc,20003,83.2,45.75
6,RFC,open_acc,20003,82.8,45.550000000000004
7,RFC,open_acc,20003,83.15,45.9
8,RFC,open_acc,20003,82.85,45.7
9,RFC,open_acc,20003,83.2,45.85
10,RFC,open_acc,20003,82.95,45.300000000000004
0,GBC,open_acc,20003,97.05,51.9
1,GBC,open_acc,20003,97.05,52.0
2,GBC,open_acc,20003,96.95,52.0
3,GBC,open_acc,20003,97.05,52.0
4,GBC,open_acc,20003,96.95,51.9
5,GBC,open_acc,20003,96.8,51.949999999999996
6,GBC,open_acc,20003,97.0,52.05
7,GBC,open_acc,20003,97.05,52.0
8,GBC,open_acc,20003,97.0,52.05
9,GBC,open_acc,20003,97.0,52.05
10,GBC,open_acc,20003,96.95,52.0
0,LR,open_acc,20003,96.35000000000001,52.300000000000004
1,LR,open_acc,20003,96.35000000000001,52.300000000000004
2,LR,open_acc,20003,96.35000000000001,52.300000000000004
3,LR,open_acc,20003,96.35000000000001,52.300000000000004
4,LR,open_acc,20003,96.35000000000001,52.300000000000004
5,LR,open_acc,20003,96.35000000000001,52.300000000000004
6,LR,open_acc,20003,96.35000000000001,52.300000000000004
7,LR,open_acc,20003,96.35000000000001,52.300000000000004
8,LR,open_acc,20003,96.35000000000001,52.300000000000004
9,LR,open_acc,20003,96.25,52.2
10,LR,open_acc,20003,96.25,52.2
0,RFC,open_acc,20004,85.1,46.5
1,RFC,open_acc,20004,84.5,47.099999999999994
2,RFC,open_acc,20004,84.6,46.5
3,RFC,open_acc,20004,84.45,45.75
4,RFC,open_acc,20004,83.95,45.550000000000004
5,RFC,open_acc,20004,84.45,45.75
6,RFC,open_acc,20004,84.45,45.050000000000004
7,RFC,open_acc,20004,84.2,45.300000000000004
8,RFC,open_acc,20004,84.05,45.15
9,RFC,open_acc,20004,84.15,44.55
10,RFC,open_acc,20004,84.25,44.75
0,GBC,open_acc,20004,96.45,52.15
1,GBC,open_acc,20004,96.45,52.15
2,GBC,open_acc,20004,96.45,52.15
3,GBC,open_acc,20004,96.5,52.1
4,GBC,open_acc,20004,96.5,52.1
5,GBC,open_acc,20004,96.45,52.15
6,GBC,open_acc,20004,96.45,52.15
7,GBC,open_acc,20004,96.39999999999999,52.2
8,GBC,open_acc,20004,96.39999999999999,52.2
9,GBC,open_acc,20004,96.39999999999999,52.2
10,GBC,open_acc,20004,96.45,52.15
0,LR,open_acc,20004,96.39999999999999,52.300000000000004
1,LR,open_acc,20004,96.39999999999999,52.300000000000004
2,LR,open_acc,20004,96.39999999999999,52.300000000000004
3,LR,open_acc,20004,96.39999999999999,52.300000000000004
4,LR,open_acc,20004,96.39999999999999,52.300000000000004
5,LR,open_acc,20004,96.39999999999999,52.300000000000004
6,LR,open_acc,20004,96.39999999999999,52.300000000000004
7,LR,open_acc,20004,96.39999999999999,52.300000000000004
8,LR,open_acc,20004,96.39999999999999,52.300000000000004
9,LR,open_acc,20004,96.39999999999999,52.300000000000004
10,LR,open_acc,20004,96.39999999999999,52.300000000000004
0,RFC,total_acc,20000,82.19999999999999,41.05
1,RFC,total_acc,20000,83.0,42.05
2,RFC,total_acc,20000,83.25,43.1
3,RFC,total_acc,20000,83.85000000000001,44.1
4,RFC,total_acc,20000,84.2,44.65
5,RFC,total_acc,20000,84.5,44.85
6,RFC,total_acc,20000,84.75,45.1
7,RFC,total_acc,20000,84.95,45.2
8,RFC,total_acc,20000,85.25,46.0
9,RFC,total_acc,20000,84.55,46.6
10,RFC,total_acc,20000,85.15,47.199999999999996
0,GBC,total_acc,20000,96.45,50.0
1,GBC,total_acc,20000,96.65,50.2
2,GBC,total_acc,20000,96.75,50.3
3,GBC,total_acc,20000,96.75,50.3
4,GBC,total_acc,20000,96.75,50.3
5,GBC,total_acc,20000,96.65,50.2
6,GBC,total_acc,20000,96.7,50.24999999999999
7,GBC,total_acc,20000,96.7,50.24999999999999
8,GBC,total_acc,20000,96.65,50.2
9,GBC,total_acc,20000,96.65,50.2
10,GBC,total_acc,20000,96.55,50.1
0,LR,total_acc,20000,96.15,50.8
1,LR,total_acc,20000,96.15,50.8
2,LR,total_acc,20000,96.15,50.8
3,LR,total_acc,20000,96.15,50.8
4,LR,total_acc,20000,96.15,50.8
5,LR,total_acc,20000,96.15,50.8
6,LR,total_acc,20000,96.15,50.8
7,LR,total_acc,20000,96.15,50.8
8,LR,total_acc,20000,96.15,50.8
9,LR,total_acc,20000,96.2,50.849999999999994
10,LR,total_acc,20000,96.2,50.849999999999994
0,RFC,total_acc,20001,82.85,44.0
1,RFC,total_acc,20001,82.25,44.0
2,RFC,total_acc,20001,81.95,44.7
3,RFC,total_acc,20001,82.8,45.550000000000004
4,RFC,total_acc,20001,82.39999999999999,46.050000000000004
5,RFC,total_acc,20001,82.89999999999999,46.650000000000006
6,RFC,total_acc,20001,82.85,47.4
7,RFC,total_acc,20001,83.3,46.949999999999996
8,RFC,total_acc,20001,83.2,47.15
9,RFC,total_acc,20001,82.95,47.699999999999996
10,RFC,total_acc,20001,82.89999999999999,47.65
0,GBC,total_acc,20001,95.55,52.2
1,GBC,total_acc,20001,95.6,52.25
2,GBC,total_acc,20001,95.65,52.300000000000004
3,GBC,total_acc,20001,95.5,52.449999999999996
4,GBC,total_acc,20001,95.55,52.5
5,GBC,total_acc,20001,95.55,52.7
6,GBC,total_acc,20001,95.39999999999999,52.65
7,GBC,total_acc,20001,95.45,52.7
8,GBC,total_acc,20001,95.5,52.75
9,GBC,total_acc,20001,95.5,52.65
10,GBC,total_acc,20001,95.39999999999999,52.849999999999994
0,LR,total_acc,20001,95.25,52.6
1,LR,total_acc,20001,95.25,52.6
2,LR,total_acc,20001,95.25,52.7
3,LR,total_acc,20001,95.25,52.7
4,LR,total_acc,20001,95.25,52.7
5,LR,total_acc,20001,95.3,52.75
6,LR,total_acc,20001,95.3,52.75
7,LR,total_acc,20001,95.3,52.75
8,LR,total_acc,20001,95.25,52.800000000000004
9,LR,total_acc,20001,95.25,52.800000000000004
10,LR,total_acc,20001,95.25,52.800000000000004
0,RFC,total_acc,20002,80.15,42.449999999999996
1,RFC,total_acc,20002,80.60000000000001,43.5
2,RFC,total_acc,20002,80.80000000000001,43.4
3,RFC,total_acc,20002,80.9,44.5
4,RFC,total_acc,20002,81.15,44.45
5,RFC,total_acc,20002,81.3,44.800000000000004
6,RFC,total_acc,20002,81.39999999999999,45.300000000000004
7,RFC,total_acc,20002,82.35,45.85
8,RFC,total_acc,20002,82.45,47.05
9,RFC,total_acc,20002,82.45,46.650000000000006
10,RFC,total_acc,20002,82.05,47.15
0,GBC,total_acc,20002,96.1,51.1
1,GBC,total_acc,20002,96.15,51.24999999999999
2,GBC,total_acc,20002,96.15,51.349999999999994
3,GBC,total_acc,20002,96.15,51.349999999999994
4,GBC,total_acc,20002,96.15,51.449999999999996
5,GBC,total_acc,20002,96.15,51.449999999999996
6,GBC,total_acc,20002,96.1,51.4
7,GBC,total_acc,20002,96.1,51.4
8,GBC,total_acc,20002,96.05,51.449999999999996
9,GBC,total_acc,20002,96.0,51.4
10,GBC,total_acc,20002,96.05,51.449999999999996
0,LR,total_acc,20002,95.7,51.4
1,LR,total_acc,20002,95.8,51.5
2,LR,total_acc,20002,95.8,51.5
3,LR,total_acc,20002,95.8,51.5
4,LR,total_acc,20002,95.8,51.5
5,LR,total_acc,20002,95.85000000000001,51.55
6,LR,total_acc,20002,95.85000000000001,51.55
7,LR,total_acc,20002,95.85000000000001,51.55
8,LR,total_acc,20002,95.85000000000001,51.55
9,LR,total_acc,20002,95.75,51.65
10,LR,total_acc,20002,95.89999999999999,51.800000000000004
0,RFC,total_acc,20003,82.15,44.5
1,RFC,total_acc,20003,82.95,44.3
2,RFC,total_acc,20003,82.65,44.4
3,RFC,total_acc,20003,82.75,45.0
4,RFC,total_acc,20003,82.75,45.0
5,RFC,total_acc,20003,83.2,45.75
6,RFC,total_acc,20003,82.89999999999999,46.35
7,RFC,total_acc,20003,82.65,46.300000000000004
8,RFC,total_acc,20003,82.95,46.9
9,RFC,total_acc,20003,82.75,47.199999999999996
10,RFC,total_acc,20003,82.69999999999999,47.55
0,GBC,total_acc,20003,96.7,51.449999999999996
1,GBC,total_acc,20003,96.8,51.55
2,GBC,total_acc,20003,96.8,51.74999999999999
3,GBC,total_acc,20003,96.75,51.800000000000004
4,GBC,total_acc,20003,96.8,51.949999999999996
5,GBC,total_acc,20003,96.8,51.949999999999996
6,GBC,total_acc,20003,96.89999999999999,52.15
7,GBC,total_acc,20003,96.85000000000001,52.2
8,GBC,total_acc,20003,96.85000000000001,52.2
9,GBC,total_acc,20003,96.85000000000001,52.2
10,GBC,total_acc,20003,96.5,52.349999999999994
0,LR,total_acc,20003,96.3,52.15
1,LR,total_acc,20003,96.3,52.15
2,LR,total_acc,20003,96.3,52.15
3,LR,total_acc,20003,96.25,52.2
4,LR,total_acc,20003,96.35000000000001,52.300000000000004
5,LR,total_acc,20003,96.35000000000001,52.300000000000004
6,LR,total_acc,20003,96.45,52.400000000000006
7,LR,total_acc,20003,96.45,52.400000000000006
8,LR,total_acc,20003,96.39999999999999,52.449999999999996
9,LR,total_acc,20003,96.39999999999999,52.449999999999996
10,LR,total_acc,20003,96.39999999999999,52.449999999999996
0,RFC,total_acc,20004,83.75,43.25
1,RFC,total_acc,20004,84.7,44.0
2,RFC,total_acc,20004,84.5,43.9
3,RFC,total_acc,20004,84.85000000000001,44.85
4,RFC,total_acc,20004,84.35000000000001,45.050000000000004
5,RFC,total_acc,20004,84.45,45.75
6,RFC,total_acc,20004,83.6,45.6
7,RFC,total_acc,20004,84.05,45.75
8,RFC,total_acc,20004,83.6,46.1
9,RFC,total_acc,20004,84.1,46.400000000000006
10,RFC,total_acc,20004,83.65,46.35
0,GBC,total_acc,20004,96.15,51.949999999999996
1,GBC,total_acc,20004,96.39999999999999,52.0
2,GBC,total_acc,20004,96.35000000000001,52.05
3,GBC,total_acc,20004,96.39999999999999,52.1
4,GBC,total_acc,20004,96.45,52.15
5,GBC,total_acc,20004,96.45,52.15
6,GBC,total_acc,20004,96.45,52.15
7,GBC,total_acc,20004,96.39999999999999,52.2
8,GBC,total_acc,20004,96.39999999999999,52.2
9,GBC,total_acc,20004,96.39999999999999,52.2
10,GBC,total_acc,20004,96.39999999999999,52.2
0,LR,total_acc,20004,96.39999999999999,52.300000000000004
1,LR,total_acc,20004,96.39999999999999,52.300000000000004
2,LR,total_acc,20004,96.39999999999999,52.300000000000004
3,LR,total_acc,20004,96.39999999999999,52.300000000000004
4,LR,total_acc,20004,96.39999999999999,52.300000000000004
5,LR,total_acc,20004,96.39999999999999,52.300000000000004
6,LR,total_acc,20004,96.39999999999999,52.300000000000004
7,LR,total_acc,20004,96.39999999999999,52.300000000000004
8,LR,total_acc,20004,96.45,52.349999999999994
9,LR,total_acc,20004,96.45,52.349999999999994
10,LR,total_acc,20004,96.45,52.349999999999994
0,RFC,mths_since_last_major_derog,20000,84.85000000000001,45.1
1,RFC,mths_since_last_major_derog,20000,85.0,45.15
2,RFC,mths_since_last_major_derog,20000,84.8,45.050000000000004
3,RFC,mths_since_last_major_derog,20000,84.65,45.0
4,RFC,mths_since_last_major_derog,20000,84.6,44.95
5,RFC,mths_since_last_major_derog,20000,84.5,44.85
6,RFC,mths_since_last_major_derog,20000,84.55,45.0
7,RFC,mths_since_last_major_derog,20000,84.3,45.050000000000004
8,RFC,mths_since_last_major_derog,20000,84.2,45.25
9,RFC,mths_since_last_major_derog,20000,84.45,45.4
10,RFC,mths_since_last_major_derog,20000,84.3,45.35
0,GBC,mths_since_last_major_derog,20000,96.65,50.2
1,GBC,mths_since_last_major_derog,20000,96.65,50.2
2,GBC,mths_since_last_major_derog,20000,96.65,50.2
3,GBC,mths_since_last_major_derog,20000,96.65,50.2
4,GBC,mths_since_last_major_derog,20000,96.65,50.2
5,GBC,mths_since_last_major_derog,20000,96.65,50.2
6,GBC,mths_since_last_major_derog,20000,96.65,50.2
7,GBC,mths_since_last_major_derog,20000,96.65,50.2
8,GBC,mths_since_last_major_derog,20000,96.7,50.14999999999999
9,GBC,mths_since_last_major_derog,20000,96.75,50.2
10,GBC,mths_since_last_major_derog,20000,96.65,50.1
0,LR,mths_since_last_major_derog,20000,96.15,50.8
1,LR,mths_since_last_major_derog,20000,96.15,50.8
2,LR,mths_since_last_major_derog,20000,96.15,50.8
3,LR,mths_since_last_major_derog,20000,96.15,50.8
4,LR,mths_since_last_major_derog,20000,96.15,50.8
5,LR,mths_since_last_major_derog,20000,96.15,50.8
6,LR,mths_since_last_major_derog,20000,96.15,50.8
7,LR,mths_since_last_major_derog,20000,96.15,50.8
8,LR,mths_since_last_major_derog,20000,96.15,50.8
9,LR,mths_since_last_major_derog,20000,96.15,50.8
10,LR,mths_since_last_major_derog,20000,96.15,50.8
0,RFC,mths_since_last_major_derog,20001,82.95,46.7
1,RFC,mths_since_last_major_derog,20001,82.89999999999999,46.650000000000006
2,RFC,mths_since_last_major_derog,20001,82.95,46.6
3,RFC,mths_since_last_major_derog,20001,82.75,46.6
4,RFC,mths_since_last_major_derog,20001,82.69999999999999,46.650000000000006
5,RFC,mths_since_last_major_derog,20001,82.89999999999999,46.650000000000006
6,RFC,mths_since_last_major_derog,20001,82.89999999999999,46.650000000000006
7,RFC,mths_since_last_major_derog,20001,83.1,46.650000000000006
8,RFC,mths_since_last_major_derog,20001,82.69999999999999,46.550000000000004
9,RFC,mths_since_last_major_derog,20001,82.55,46.6
10,RFC,mths_since_last_major_derog,20001,82.55,46.6
0,GBC,mths_since_last_major_derog,20001,95.5,52.65
1,GBC,mths_since_last_major_derog,20001,95.5,52.65
2,GBC,mths_since_last_major_derog,20001,95.5,52.65
3,GBC,mths_since_last_major_derog,20001,95.55,52.7
4,GBC,mths_since_last_major_derog,20001,95.55,52.7
5,GBC,mths_since_last_major_derog,20001,95.55,52.7
6,GBC,mths_since_last_major_derog,20001,95.55,52.7
7,GBC,mths_since_last_major_derog,20001,95.55,52.7
8,GBC,mths_since_last_major_derog,20001,95.5,52.65
9,GBC,mths_since_last_major_derog,20001,95.5,52.65
10,GBC,mths_since_last_major_derog,20001,95.39999999999999,52.55
0,LR,mths_since_last_major_derog,20001,95.3,52.75
1,LR,mths_since_last_major_derog,20001,95.3,52.75
2,LR,mths_since_last_major_derog,20001,95.3,52.75
3,LR,mths_since_last_major_derog,20001,95.3,52.75
4,LR,mths_since_last_major_derog,20001,95.3,52.75
5,LR,mths_since_last_major_derog,20001,95.3,52.75
6,LR,mths_since_last_major_derog,20001,95.3,52.75
7,LR,mths_since_last_major_derog,20001,95.3,52.75
8,LR,mths_since_last_major_derog,20001,95.3,52.75
9,LR,mths_since_last_major_derog,20001,95.3,52.75
10,LR,mths_since_last_major_derog,20001,95.3,52.75
0,RFC,mths_since_last_major_derog,20002,81.8,44.9
1,RFC,mths_since_last_major_derog,20002,81.95,45.15
2,RFC,mths_since_last_major_derog,20002,81.35,45.050000000000004
3,RFC,mths_since_last_major_derog,20002,81.25,45.050000000000004
4,RFC,mths_since_last_major_derog,20002,81.65,44.95
5,RFC,mths_since_last_major_derog,20002,81.3,44.800000000000004
6,RFC,mths_since_last_major_derog,20002,81.3,45.0
7,RFC,mths_since_last_major_derog,20002,81.25,45.15
8,RFC,mths_since_last_major_derog,20002,81.2,45.300000000000004
9,RFC,mths_since_last_major_derog,20002,81.3,45.300000000000004
10,RFC,mths_since_last_major_derog,20002,81.5,45.4
0,GBC,mths_since_last_major_derog,20002,96.15,51.449999999999996
1,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
2,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
3,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
4,GBC,mths_since_last_major_derog,20002,96.15,51.449999999999996
5,GBC,mths_since_last_major_derog,20002,96.15,51.449999999999996
6,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
7,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
8,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
9,GBC,mths_since_last_major_derog,20002,96.05,51.349999999999994
10,GBC,mths_since_last_major_derog,20002,95.89999999999999,51.300000000000004
0,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
1,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
2,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
3,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
4,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
5,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
6,LR,mths_since_last_major_derog,20002,95.85000000000001,51.55
7,LR,mths_since_last_major_derog,20002,95.8,51.5
8,LR,mths_since_last_major_derog,20002,95.8,51.5
9,LR,mths_since_last_major_derog,20002,95.8,51.5
10,LR,mths_since_last_major_derog,20002,95.8,51.5
0,RFC,mths_since_last_major_derog,20003,82.85,45.4
1,RFC,mths_since_last_major_derog,20003,82.55,45.2
2,RFC,mths_since_last_major_derog,20003,83.2,45.65
3,RFC,mths_since_last_major_derog,20003,83.15,45.5
4,RFC,mths_since_last_major_derog,20003,83.15,45.6
5,RFC,mths_since_last_major_derog,20003,83.2,45.75
6,RFC,mths_since_last_major_derog,20003,82.95,45.800000000000004
7,RFC,mths_since_last_major_derog,20003,83.05,45.7
8,RFC,mths_since_last_major_derog,20003,83.2,45.45
9,RFC,mths_since_last_major_derog,20003,83.39999999999999,45.45
10,RFC,mths_since_last_major_derog,20003,83.39999999999999,45.550000000000004
0,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
1,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
2,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
3,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
4,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
5,GBC,mths_since_last_major_derog,20003,96.8,51.949999999999996
6,GBC,mths_since_last_major_derog,20003,96.8,51.949999999999996
7,GBC,mths_since_last_major_derog,20003,96.85000000000001,52.0
8,GBC,mths_since_last_major_derog,20003,96.75,51.800000000000004
9,GBC,mths_since_last_major_derog,20003,96.5,51.74999999999999
10,GBC,mths_since_last_major_derog,20003,96.35000000000001,51.6
0,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
