model,sample_size,Term: 36 months,Term: 60 months,Loan_Grade:A,Loan_Grade:B,Loan_Grade:C,Loan_Grade:D,Loan_Grade:E,Loan_Grade:F,Loan_Grade:G,Loan_SubGrade:A1,Loan_SubGrade:A2,Loan_SubGrade:A3,Loan_SubGrade:A4,Loan_SubGrade:A5,Loan_SubGrade:B1,Loan_SubGrade:B2,Loan_SubGrade:B3,Loan_SubGrade:B4,Loan_SubGrade:B5,Loan_SubGrade:C1,Loan_SubGrade:C2,Loan_SubGrade:C3,Loan_SubGrade:C4,Loan_SubGrade:C5,Loan_SubGrade:D1,Loan_SubGrade:D2,Loan_SubGrade:D3,Loan_SubGrade:D4,Loan_SubGrade:D5,Loan_SubGrade:E1,Loan_SubGrade:E2,Loan_SubGrade:E3,Loan_SubGrade:E4,Loan_SubGrade:E5,Loan_SubGrade:F1,Loan_SubGrade:F2,Loan_SubGrade:F3,Loan_SubGrade:F4,Loan_SubGrade:F5,Loan_SubGrade:G1,Loan_SubGrade:G2,Loan_SubGrade:G3,Loan_SubGrade:G4,Loan_SubGrade:1 year,Employment_Length:10+ years,Employment_Length:2 years,Employment_Length:3 years,Employment_Length:4 years,Employment_Length:5 years,Employment_Length:6 years,Employment_Length:7 years,Employment_Length:8 years,Employment_Length:9 years,Employment_Length:< 1 year,Employment_Length:unknown,Employment_Length:ANY,Home_Ownership:MORTGAGE,Home_Ownership:OWN,Home_Ownership:RENT,loan_amnt,int_rate,installment,annual_inc,inq_last_6mths,delinq_2yrs,mths_since_last_delinq,open_acc,total_acc,mths_since_last_major_derog,dti,revol_bal,tot_cur_bal,open_il_24m,chargeoff_within_12_mths,delinq_amnt
GBC,5000,0.0,0.0,0.0,0.03764389727321388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11729391791385002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05002019237456018,0.032542673037768866,0.013535948243287244,0.0,0.0,0.0,0.0,0.42481964898782026,0.0,0.08677594646082715,0.034185160609383786,0.19089834702785402,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06592096140977838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030381865016352236,0.0,0.0,0.0,0.0,0.0,0.092585023067401,0.06327605717531402,0.4004167403248309,0.0714401671827946,0.0,0.0,0.0,0.06620289100033541,0.13031925509144615,0.0,0.028181191706855003,0.040518292524316185,0.05033961983596272,0.02740895165996153,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.032499783985357245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09084858640529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027153827801021824,0.7841325704963611,0.015786873126048373,0.01784079308519887,0.0,0.0,0.0,0.0,0.028280123379403943,0.0,0.020421590501404796,0.01878526357497201,0.0,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.00503765076598222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003974590985487478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215044763668725,0.0,0.0,0.0,0.01212989324990768,0.0037831220381647906,0.13666121193540892,0.04253497807277107,0.032752477179270684,0.013951358584531039,0.0,0.0,0.057584917335450986,0.10330492707670277,0.0,0.020932211532162095,0.056901204083608006,0.007500000305440596,0.008322479658077225,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.005727188882188563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14424461756861204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047424753390302304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010392341297295932,0.0,0.028612803442187956,0.2236699980384644,0.12351607454664972,0.07875493896178609,0.0,0.0,0.0,0.013346367039352595,0.032042898383657745,0.0,0.1229001031184968,0.027495558740086065,0.02423012270968812,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.03135941547267612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047309282624730414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021712477533622127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830172433403746,0.033256828927815285,0.043893061244995896,0.0,0.0,0.0,0.020985843537829313,0.024915991085632222,0.008536967236091209,0.029154458902910463,0.08429302203359257,0.03639609430051538,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.47788723600730054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04455825086019744,0.0,0.0,0.01971285305619537,0.36606374470734593,0.05468701743743291,0.021133185637889962,0.0,0.0,0.0,0.019573561175648197,0.0,0.0,0.00805818198950524,0.032722596122111675,0.0,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050467520214203115,0.020650951636702414,0.5460529059609748,0.04855974441149909,0.06139139493259921,0.010401062490547827,0.007079864537068173,0.0,0.0,0.03621765126716375,0.02067757850561458,0.0,0.0,0.009734525869079969,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.03485290687056336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11115847117330846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05540579150132574,0.0,0.0,0.0,0.0,0.0,0.7776348045269558,0.0,0.0,0.0,0.0,0.0,0.0,0.02355689716077647,0.0,0.0,0.03277866070513036,0.018918994541291756,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.006762237488807721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15850713307369252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14236879273140732,0.0,0.0,0.0,0.028094473308179546,0.0,0.185821812960442,0.007361298046180659,0.033767232474505804,0.0,0.0,0.0,0.021091557223528345,0.05941305836243796,0.0,0.10438855210707813,0.03321548921671616,0.14518767656644788,0.024126553881424373,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.07799663946239449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059971500658197646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029784747422918756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026813607559093844,0.025341814247915512,0.05938857200749437,0.05119548651296017,0.03078752431726091,0.029122459896531554,0.0,0.0,0.01687770514501616,0.08391655694363347,0.0,0.03515128348216799,0.0,0.023219914714623424,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.02163506731856564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986142745500435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004870740601881765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024160997045641862,0.0,0.0,0.008598338638077192,0.01915213802670227,0.01466082239291809,0.0,0.0,0.0,0.008732709474663113,0.0,0.005803118639160276,0.034302976705237354,0.0,0.0019366022447349363,0.0,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.022412916426118742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04619073861590566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022366813564369203,0.0,0.0,0.0,0.0,0.0,0.06896791661074222,0.0,0.0,0.03471477479095831,0.1597312796544208,0.1360516299202845,0.01772315240201791,0.04069172553934508,0.02192566388854998,0.0,0.03673677721024363,0.034501675907535306,0.0,0.0,0.04221689615423663,0.16716845429372817,0.002599393331562616,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387005268821659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008082816883031321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045339207935966505,0.0,0.0,0.022316590027838062,0.37665359210289223,0.035278117130220374,0.09468299946763338,0.0,0.0,0.0,0.0,0.03268468023068015,0.0,0.08751538125526348,0.0,0.020038499532402776,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.01744862337562393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10330615480153542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07780066495232195,0.01851158140155153,0.04994168781432991,0.048058097790149204,0.0,0.0044136421687310575,0.014434869280457443,0.015342257526942557,0.051638767597252604,0.022481948722158134,0.05187846639464847,0.002741811141665003,0.0063689552755474485,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12193322942546084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06460407939443441,0.0,0.0,0.0,0.002353527351546994,0.0,0.08702008082496789,0.024883044999117657,0.0376267652834708,0.016869778043995837,0.0,0.0,0.0,0.0018330023368497914,0.015007441009908896,0.0,0.05467718749496607,0.061577814384744994,0.07174440595891834,0.0024587503705064823,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.02396927568480009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32956937187415913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955424803093771,0.0,0.0,0.06070274691237809,0.34871976171768737,0.02675247727176122,0.028583360304812205,0.047068301756179654,0.0,0.010653670044824565,0.017244733893336195,0.03153990841324961,0.03573542549619786,0.07131880391256196,0.045408978729089,0.0280393537835264,0.01351510234950648,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.005242547819424445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03655512252037112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08011831581733464,0.0,0.0,0.0,0.01115878995597815,0.0,0.026675636793984447,0.04057403140938701,0.0,0.08911716203752298,0.016981254870705436,0.009269103851869822,0.050000813104760095,0.02621015230357434,0.020527239833849992,0.15768419860242053,0.015620072138064878,0.0,0.0
GBC,5000,0.0,0.0,0.1680063798492697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04320819007844279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416557217135432,0.7626008899239064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343992941985547,0.0,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.4151940506879005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016238599700421186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020902370118878702,0.0,0.0,0.0,0.0,0.0,0.004161122974613275,0.33928993796334833,0.01834021995761477,0.02137569011843713,0.010125799244302597,0.0,0.0,0.009312572693118137,0.0163030142340764,0.0,0.01989147157352955,0.0,0.0,0.009431055338872868,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0239113705995542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08708105372070934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434800514366156,0.0,0.0,0.13267592597670202,0.45459090763865334,0.05994571942250737,0.029180517788372634,0.01666871633472912,0.009844494546657506,0.0,0.024901083030430024,0.011825426728920799,0.008719928469503715,0.0,0.06121645993886582,0.07855671831524558,0.0,0.03630592537346011,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.007517650050399637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09931771760742442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006513752446506635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03352159542619561,0.0,0.0,0.0,0.14090658793064698,0.0068564581489701446,0.06195482290700237,0.0,0.0,0.0,0.002407246008734154,0.08259307792604217,0.008127817259264453,0.0,0.021868543953521932,0.0,0.027006486172432287,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08707116668895178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06525115098556772,0.0,0.0,0.014482192541938513,0.03671567793692096,0.2046675037494004,0.019265907939241378,0.09652808902190077,0.0,0.015207120050629214,0.0,0.0,0.04896544543981329,0.0,0.055956554717073725,0.15138737338271768,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.16098059879235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07545100531647264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02145566512240485,0.0,0.0,0.0,0.0,0.0,0.012052443963395165,0.7544698160050551,0.014360506603116427,0.05147440058153055,0.0,0.0,0.0,0.0,0.03957821332078061,0.013856661907316492,0.030985626745029693,0.0,0.012523798189885804,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.03675625194092003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23071350830123716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009684582038538295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04703333744105336,0.0,0.0,0.025718792435304633,0.0701342365179263,0.0058316976989807486,0.06043083741502257,0.0,0.009224696695855314,0.0035720292396148046,0.0,0.0,0.015056999322142866,0.08550734923956188,0.005202943099208712,0.03579805327949627,0.0029132033274374414,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.010545582571953252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17118316722907462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012167037920723961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044255441671033735,0.0,0.0,0.0,0.232784086237971,0.05667335052355723,0.006073032307472179,0.0,0.009369775438517212,0.009923343752827721,0.002853878600701149,0.0422710542730385,0.0,0.0025805027624260252,0.0,0.043181828935252936,0.018697195351599583,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.055921651780044546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044421620786606664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008417871401004133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361499441159237,0.0,0.0,0.0,0.03036620852554746,0.011644995440211539,0.004973348547759847,0.0,0.0,0.0,0.01998843047061121,0.01892412921820527,0.0,0.010322981889425653,0.0,0.0,0.014074180688019688,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.010081615651269638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717202630352224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022251495573034,0.3222947835122577,0.0,0.003477905126144265,0.039349808295498,0.010228409952461492,0.02588580356662945,0.0,0.07158360637001704,0.07264822169120272,0.018526786493024583,0.027135131347223118,0.020989030444790724,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04433186398869646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09715441151445625,0.0,0.0,0.0,0.024262472848567612,0.05613205445318209,0.5189388430935604,0.026459425007702903,0.069781808964088,0.0,0.0,0.0,0.027212474420721236,0.01246098283942021,0.0,0.0,0.022960044861020767,0.03135355702637321,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724926657186487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054828264638728835,0.0,0.0,0.04538900197507556,0.0,0.0,0.0,0.3981070878678221,0.200769144610226,0.023148033613952845,0.04330041441403126,0.0,0.01783085530906625,0.0,0.014055097955709694,0.19265861446844923,0.0,0.029136944135004672,0.14289905035021022,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.008489950076859043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10479464628943397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015548299296843426,0.05838448918237399,0.14157794860751957,0.14105285386906596,0.04109671054082148,0.0,0.0,0.0,0.05867074496614483,0.032930200631281825,0.0,0.08142972365635281,0.14312807623436885,0.02123605773680487,0.041931610288005516,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.039146807457507135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274036465462768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879828671020044,0.0,0.0,0.031535547764098865,0.7046354662018018,0.0,0.07308689561282199,0.028857081216372128,0.0,0.01452744649421931,0.013229330132444365,0.0,0.04014444467661395,0.019442553554243694,0.043892520740732535,0.015765604467209315,0.012851993783898119,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062367892253546164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038363269388962604,0.052966339265220784,0.15548423242778314,0.0,0.019836773643289077,0.0,0.0,0.0,0.0023572035850063094,0.006439493433328905,0.0,0.0,0.005407122141862314,0.0025188320776053097,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.010698629986882008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21775665717425163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005899261541635392,0.014361500286872941,0.258696914647402,0.15767162377920801,0.021244982676235674,0.026733989539773628,0.0,0.0,0.023917255318554487,0.0,0.0,0.0,0.01332015627556915,0.003732132045877301,0.0,0.0,0.0
GBC,5000,0.0,0.0,0.0,0.0,0.0,0.026384293369285466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833596185281032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027822633809334515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038163738767789807,0.06197747038511106,0.5028504419106411,0.03421059312130556,0.03256369130366421,0.0,0.0,0.0,0.008655567261575126,0.0,0.0,0.0,0.04362068092554394,0.0,0.0,0.0,0.0
