,model,feature,sample,acc,prop
3,RFC,mths_since_last_major_derog,80000,95.8,50.4
4,RFC,mths_since_last_major_derog,80000,95.85000000000001,50.349999999999994
5,RFC,mths_since_last_major_derog,80000,95.8,50.3
6,RFC,mths_since_last_major_derog,80000,95.85000000000001,50.349999999999994
7,RFC,mths_since_last_major_derog,80000,95.8,50.4
8,RFC,mths_since_last_major_derog,80000,95.85000000000001,50.349999999999994
9,RFC,mths_since_last_major_derog,80000,95.85000000000001,50.349999999999994
10,RFC,mths_since_last_major_derog,80000,95.85000000000001,50.349999999999994
0,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
1,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
2,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
3,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
4,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
5,GBC,mths_since_last_major_derog,80000,91.3,59.099999999999994
6,GBC,mths_since_last_major_derog,80000,91.25,59.050000000000004
7,GBC,mths_since_last_major_derog,80000,91.25,59.050000000000004
8,GBC,mths_since_last_major_derog,80000,91.25,59.050000000000004
9,GBC,mths_since_last_major_derog,80000,91.2,59.0
10,GBC,mths_since_last_major_derog,80000,91.10000000000001,58.9
0,LR,mths_since_last_major_derog,80000,80.7,53.7
1,LR,mths_since_last_major_derog,80000,80.7,53.7
2,LR,mths_since_last_major_derog,80000,80.7,53.7
3,LR,mths_since_last_major_derog,80000,80.7,53.7
4,LR,mths_since_last_major_derog,80000,80.7,53.6
5,LR,mths_since_last_major_derog,80000,80.65,53.55
6,LR,mths_since_last_major_derog,80000,80.65,53.55
7,LR,mths_since_last_major_derog,80000,80.60000000000001,53.400000000000006
8,LR,mths_since_last_major_derog,80000,80.60000000000001,53.400000000000006
9,LR,mths_since_last_major_derog,80000,80.55,53.349999999999994
10,LR,mths_since_last_major_derog,80000,80.55,53.349999999999994
0,RFC,dti,5000,93.60000000000001,50.64999999999999
1,RFC,dti,5000,94.39999999999999,49.95
2,RFC,dti,5000,94.19999999999999,49.25
3,RFC,dti,5000,94.6,49.05
4,RFC,dti,5000,94.3,48.75
5,RFC,dti,5000,94.39999999999999,49.15
6,RFC,dti,5000,94.19999999999999,49.15
7,RFC,dti,5000,94.39999999999999,49.15
8,RFC,dti,5000,93.65,48.9
9,RFC,dti,5000,93.60000000000001,48.35
10,RFC,dti,5000,93.25,48.0
0,GBC,dti,5000,94.85,54.300000000000004
1,GBC,dti,5000,94.85,54.0
2,GBC,dti,5000,94.85,53.7
3,GBC,dti,5000,94.85,53.7
4,GBC,dti,5000,95.75,52.800000000000004
5,GBC,dti,5000,96.25,52.400000000000006
6,GBC,dti,5000,95.39999999999999,52.949999999999996
7,GBC,dti,5000,95.3,52.65
8,GBC,dti,5000,94.95,52.400000000000006
9,GBC,dti,5000,95.3,52.65
10,GBC,dti,5000,95.0,52.849999999999994
0,LR,dti,5000,88.25,58.099999999999994
1,LR,dti,5000,88.25,57.9
2,LR,dti,5000,88.4,57.45
3,LR,dti,5000,88.4,57.45
4,LR,dti,5000,88.3,57.35
5,LR,dti,5000,88.3,57.35
6,LR,dti,5000,88.44999999999999,57.199999999999996
7,LR,dti,5000,88.6,57.05
8,LR,dti,5000,88.6,56.85
9,LR,dti,5000,88.8,56.65
10,LR,dti,5000,88.8,56.65
0,RFC,dti,10000,94.05,51.24999999999999
1,RFC,dti,10000,94.8,51.2
2,RFC,dti,10000,94.85,51.05
3,RFC,dti,10000,95.35,51.24999999999999
4,RFC,dti,10000,95.3,51.2
5,RFC,dti,10000,94.89999999999999,50.4
6,RFC,dti,10000,94.89999999999999,50.4
7,RFC,dti,10000,94.8,50.2
8,RFC,dti,10000,94.3,49.6
9,RFC,dti,10000,93.95,48.949999999999996
10,RFC,dti,10000,94.25,48.949999999999996
0,GBC,dti,10000,96.1,53.400000000000006
1,GBC,dti,10000,95.7,53.5
2,GBC,dti,10000,96.15,53.349999999999994
3,GBC,dti,10000,96.35000000000001,53.15
4,GBC,dti,10000,96.45,53.05
5,GBC,dti,10000,96.55,52.949999999999996
6,GBC,dti,10000,96.35000000000001,53.15
7,GBC,dti,10000,96.39999999999999,53.1
8,GBC,dti,10000,96.25,53.25
9,GBC,dti,10000,96.39999999999999,53.1
10,GBC,dti,10000,96.35000000000001,53.15
0,LR,dti,10000,94.19999999999999,55.400000000000006
1,LR,dti,10000,94.0,55.2
2,LR,dti,10000,94.0,55.2
3,LR,dti,10000,94.0,55.2
4,LR,dti,10000,94.0,55.2
5,LR,dti,10000,94.0,55.2
6,LR,dti,10000,94.0,55.2
7,LR,dti,10000,93.95,55.15
8,LR,dti,10000,93.95,55.15
9,LR,dti,10000,93.95,55.15
10,LR,dti,10000,93.95,55.15
0,RFC,dti,20000,96.05,49.75
1,RFC,dti,20000,96.1,49.6
2,RFC,dti,20000,96.25,49.15
3,RFC,dti,20000,96.75,48.949999999999996
4,RFC,dti,20000,96.75,48.65
5,RFC,dti,20000,96.89999999999999,48.3
6,RFC,dti,20000,96.7,48.3
7,RFC,dti,20000,96.7,48.3
8,RFC,dti,20000,96.7,48.3
9,RFC,dti,20000,96.65,48.05
10,RFC,dti,20000,96.6,48.1
0,GBC,dti,20000,97.15,51.15
1,GBC,dti,20000,97.0,51.300000000000004
2,GBC,dti,20000,97.05,51.15
3,GBC,dti,20000,97.2,51.1
4,GBC,dti,20000,97.15,51.15
5,GBC,dti,20000,97.25,51.05
6,GBC,dti,20000,97.25,51.05
7,GBC,dti,20000,97.25,50.949999999999996
8,GBC,dti,20000,97.15,51.05
9,GBC,dti,20000,97.2,50.9
10,GBC,dti,20000,97.2,50.9
0,LR,dti,20000,95.5,52.300000000000004
1,LR,dti,20000,95.5,52.300000000000004
2,LR,dti,20000,95.5,52.300000000000004
3,LR,dti,20000,95.5,52.300000000000004
4,LR,dti,20000,95.5,52.300000000000004
5,LR,dti,20000,95.5,52.300000000000004
6,LR,dti,20000,95.5,52.300000000000004
7,LR,dti,20000,95.5,52.300000000000004
8,LR,dti,20000,95.5,52.300000000000004
9,LR,dti,20000,95.5,52.300000000000004
10,LR,dti,20000,95.5,52.300000000000004
0,RFC,dti,40000,95.45,50.2
1,RFC,dti,40000,96.15,49.8
2,RFC,dti,40000,96.3,50.14999999999999
3,RFC,dti,40000,96.7,49.75
4,RFC,dti,40000,96.7,49.65
5,RFC,dti,40000,96.85000000000001,49.5
6,RFC,dti,40000,96.7,49.75
7,RFC,dti,40000,96.3,50.05
8,RFC,dti,40000,95.75,50.2
9,RFC,dti,40000,95.19999999999999,50.349999999999994
10,RFC,dti,40000,94.85,50.7
0,GBC,dti,40000,91.25,54.7
1,GBC,dti,40000,91.8,54.449999999999996
2,GBC,dti,40000,91.7,54.15
3,GBC,dti,40000,91.64999999999999,53.7
4,GBC,dti,40000,91.85,53.400000000000006
5,GBC,dti,40000,91.7,53.05
6,GBC,dti,40000,91.55,53.1
7,GBC,dti,40000,91.45,53.0
8,GBC,dti,40000,91.45,52.6
9,GBC,dti,40000,91.14999999999999,52.6
10,GBC,dti,40000,90.8,52.449999999999996
0,LR,dti,40000,86.25,48.199999999999996
1,LR,dti,40000,86.2,48.05
2,LR,dti,40000,86.2,48.05
3,LR,dti,40000,86.2,47.949999999999996
4,LR,dti,40000,86.1,47.85
5,LR,dti,40000,86.3,47.65
6,LR,dti,40000,86.35000000000001,47.599999999999994
7,LR,dti,40000,86.35000000000001,47.599999999999994
8,LR,dti,40000,86.4,47.55
9,LR,dti,40000,86.4,47.55
10,LR,dti,40000,86.4,47.349999999999994
0,RFC,dti,80000,93.75,52.15
1,RFC,dti,80000,94.5,51.6
2,RFC,dti,80000,95.1,51.5
3,RFC,dti,80000,95.5,50.9
4,RFC,dti,80000,95.6,50.4
5,RFC,dti,80000,95.8,50.3
6,RFC,dti,80000,95.65,50.74999999999999
7,RFC,dti,80000,95.7,50.9
8,RFC,dti,80000,95.25,50.74999999999999
9,RFC,dti,80000,95.1,50.6
10,RFC,dti,80000,94.85,50.849999999999994
0,GBC,dti,80000,90.95,59.45
1,GBC,dti,80000,90.95,59.150000000000006
2,GBC,dti,80000,90.95,59.150000000000006
3,GBC,dti,80000,91.0,59.3
4,GBC,dti,80000,91.2,59.099999999999994
5,GBC,dti,80000,91.3,59.099999999999994
6,GBC,dti,80000,91.10000000000001,59.3
7,GBC,dti,80000,91.14999999999999,59.25
8,GBC,dti,80000,90.95,59.25
9,GBC,dti,80000,91.05,59.150000000000006
10,GBC,dti,80000,91.14999999999999,59.25
0,LR,dti,80000,80.7,53.6
1,LR,dti,80000,80.7,53.6
2,LR,dti,80000,80.7,53.6
3,LR,dti,80000,80.7,53.6
4,LR,dti,80000,80.7,53.6
5,LR,dti,80000,80.65,53.55
6,LR,dti,80000,80.65,53.55
7,LR,dti,80000,80.60000000000001,53.5
8,LR,dti,80000,80.60000000000001,53.5
9,LR,dti,80000,80.60000000000001,53.5
10,LR,dti,80000,80.60000000000001,53.5
0,RFC,revol_bal,5000,94.15,49.2
1,RFC,revol_bal,5000,94.75,49.1
2,RFC,revol_bal,5000,94.69999999999999,49.25
3,RFC,revol_bal,5000,94.3,49.05
4,RFC,revol_bal,5000,94.8,49.55
5,RFC,revol_bal,5000,94.39999999999999,49.15
6,RFC,revol_bal,5000,94.45,49.1
7,RFC,revol_bal,5000,94.45,49.4
8,RFC,revol_bal,5000,94.25,49.5
9,RFC,revol_bal,5000,94.15,49.4
10,RFC,revol_bal,5000,94.45,49.2
0,GBC,revol_bal,5000,94.5,54.15
1,GBC,revol_bal,5000,94.95,53.7
2,GBC,revol_bal,5000,95.1,53.449999999999996
3,GBC,revol_bal,5000,95.5,53.15
4,GBC,revol_bal,5000,95.3,53.25
5,GBC,revol_bal,5000,96.25,52.400000000000006
6,GBC,revol_bal,5000,95.55,53.1
7,GBC,revol_bal,5000,95.65,52.7
8,GBC,revol_bal,5000,94.89999999999999,53.15
9,GBC,revol_bal,5000,95.39999999999999,52.75
10,GBC,revol_bal,5000,95.0,53.15
0,LR,revol_bal,5000,88.3,57.35
1,LR,revol_bal,5000,88.3,57.35
2,LR,revol_bal,5000,88.3,57.35
3,LR,revol_bal,5000,88.3,57.35
4,LR,revol_bal,5000,88.3,57.35
5,LR,revol_bal,5000,88.3,57.35
6,LR,revol_bal,5000,88.3,57.35
7,LR,revol_bal,5000,88.3,57.35
8,LR,revol_bal,5000,88.3,57.35
9,LR,revol_bal,5000,88.3,57.35
10,LR,revol_bal,5000,88.2,57.25
0,RFC,revol_bal,10000,94.39999999999999,50.4
1,RFC,revol_bal,10000,94.69999999999999,50.5
2,RFC,revol_bal,10000,94.8,50.5
3,RFC,revol_bal,10000,94.69999999999999,50.9
4,RFC,revol_bal,10000,95.15,50.64999999999999
5,RFC,revol_bal,10000,94.89999999999999,50.4
6,RFC,revol_bal,10000,94.8,50.3
7,RFC,revol_bal,10000,94.75,50.449999999999996
8,RFC,revol_bal,10000,94.89999999999999,50.3
9,RFC,revol_bal,10000,94.85,50.55
10,RFC,revol_bal,10000,94.89999999999999,50.5
0,GBC,revol_bal,10000,96.3,53.400000000000006
1,GBC,revol_bal,10000,96.35000000000001,53.55
2,GBC,revol_bal,10000,96.15,53.349999999999994
3,GBC,revol_bal,10000,96.05,53.55
4,GBC,revol_bal,10000,96.45,53.25
5,GBC,revol_bal,10000,96.55,52.949999999999996
6,GBC,revol_bal,10000,96.5,53.0
7,GBC,revol_bal,10000,96.35000000000001,53.15
8,GBC,revol_bal,10000,96.39999999999999,53.1
9,GBC,revol_bal,10000,96.45,53.05
10,GBC,revol_bal,10000,96.25,53.25
0,LR,revol_bal,10000,94.0,55.2
1,LR,revol_bal,10000,94.0,55.2
2,LR,revol_bal,10000,94.0,55.2
3,LR,revol_bal,10000,94.0,55.2
4,LR,revol_bal,10000,94.0,55.2
5,LR,revol_bal,10000,94.0,55.2
6,LR,revol_bal,10000,94.0,55.2
7,LR,revol_bal,10000,93.95,55.15
8,LR,revol_bal,10000,93.95,55.15
9,LR,revol_bal,10000,93.8,55.00000000000001
10,LR,revol_bal,10000,93.8,55.00000000000001
0,RFC,revol_bal,20000,96.7,48.3
1,RFC,revol_bal,20000,96.85000000000001,48.35
2,RFC,revol_bal,20000,96.85000000000001,48.35
3,RFC,revol_bal,20000,96.8,48.3
4,RFC,revol_bal,20000,96.8,48.3
5,RFC,revol_bal,20000,96.89999999999999,48.3
6,RFC,revol_bal,20000,97.0,48.3
7,RFC,revol_bal,20000,96.95,48.25
8,RFC,revol_bal,20000,96.85000000000001,48.25
9,RFC,revol_bal,20000,96.89999999999999,48.4
10,RFC,revol_bal,20000,97.05,48.35
0,GBC,revol_bal,20000,97.1,51.0
1,GBC,revol_bal,20000,97.15,50.949999999999996
2,GBC,revol_bal,20000,97.15,51.05
3,GBC,revol_bal,20000,97.15,51.05
4,GBC,revol_bal,20000,97.2,51.0
5,GBC,revol_bal,20000,97.25,51.05
6,GBC,revol_bal,20000,97.1,51.0
7,GBC,revol_bal,20000,97.0,50.8
8,GBC,revol_bal,20000,97.05,50.55
9,GBC,revol_bal,20000,96.95,50.64999999999999
10,GBC,revol_bal,20000,96.65,50.14999999999999
0,LR,revol_bal,20000,95.5,52.300000000000004
1,LR,revol_bal,20000,95.5,52.300000000000004
2,LR,revol_bal,20000,95.5,52.300000000000004
3,LR,revol_bal,20000,95.5,52.300000000000004
4,LR,revol_bal,20000,95.5,52.300000000000004
5,LR,revol_bal,20000,95.5,52.300000000000004
6,LR,revol_bal,20000,95.5,52.300000000000004
7,LR,revol_bal,20000,95.5,52.300000000000004
8,LR,revol_bal,20000,95.5,52.300000000000004
9,LR,revol_bal,20000,95.5,52.300000000000004
10,LR,revol_bal,20000,95.5,52.300000000000004
0,RFC,revol_bal,40000,96.45,49.5
1,RFC,revol_bal,40000,96.55,49.6
2,RFC,revol_bal,40000,96.75,49.3
3,RFC,revol_bal,40000,96.89999999999999,49.45
4,RFC,revol_bal,40000,96.8,49.55
5,RFC,revol_bal,40000,96.85000000000001,49.5
6,RFC,revol_bal,40000,96.7,49.35
7,RFC,revol_bal,40000,96.8,49.25
8,RFC,revol_bal,40000,96.89999999999999,49.45
9,RFC,revol_bal,40000,97.0,49.65
10,RFC,revol_bal,40000,96.75,49.3
0,GBC,revol_bal,40000,91.75,53.400000000000006
1,GBC,revol_bal,40000,91.7,53.449999999999996
2,GBC,revol_bal,40000,91.64999999999999,53.300000000000004
3,GBC,revol_bal,40000,91.8,53.25
4,GBC,revol_bal,40000,91.60000000000001,53.25
5,GBC,revol_bal,40000,91.7,53.05
6,GBC,revol_bal,40000,91.45,53.2
7,GBC,revol_bal,40000,91.3,53.25
8,GBC,revol_bal,40000,91.3,53.449999999999996
9,GBC,revol_bal,40000,91.2,53.15
10,GBC,revol_bal,40000,91.10000000000001,52.949999999999996
0,LR,revol_bal,40000,86.25,48.3
1,LR,revol_bal,40000,86.4,48.15
2,LR,revol_bal,40000,86.25,47.9
3,LR,revol_bal,40000,86.2,47.85
4,LR,revol_bal,40000,86.2,47.85
5,LR,revol_bal,40000,86.3,47.65
6,LR,revol_bal,40000,86.35000000000001,47.599999999999994
7,LR,revol_bal,40000,86.4,47.449999999999996
8,LR,revol_bal,40000,86.3,47.25
9,LR,revol_bal,40000,86.35000000000001,47.199999999999996
10,LR,revol_bal,40000,86.3,47.15
0,RFC,revol_bal,80000,95.0,50.6
1,RFC,revol_bal,80000,95.1,50.5
2,RFC,revol_bal,80000,95.5,50.6
3,RFC,revol_bal,80000,95.55,50.24999999999999
4,RFC,revol_bal,80000,95.75,50.24999999999999
5,RFC,revol_bal,80000,95.8,50.3
6,RFC,revol_bal,80000,95.7,50.2
7,RFC,revol_bal,80000,95.6,50.2
8,RFC,revol_bal,80000,95.75,50.349999999999994
9,RFC,revol_bal,80000,95.7,50.4
10,RFC,revol_bal,80000,95.7,50.4
0,GBC,revol_bal,80000,91.14999999999999,58.95
1,GBC,revol_bal,80000,91.2,59.0
2,GBC,revol_bal,80000,91.2,59.0
3,GBC,revol_bal,80000,91.25,58.95
4,GBC,revol_bal,80000,91.3,59.0
5,GBC,revol_bal,80000,91.3,59.099999999999994
6,GBC,revol_bal,80000,91.14999999999999,59.050000000000004
7,GBC,revol_bal,80000,91.2,59.099999999999994
8,GBC,revol_bal,80000,91.05,59.150000000000006
9,GBC,revol_bal,80000,91.0,59.099999999999994
10,GBC,revol_bal,80000,91.10000000000001,59.099999999999994
0,LR,revol_bal,80000,80.75,53.849999999999994
1,LR,revol_bal,80000,80.75,53.849999999999994
2,LR,revol_bal,80000,80.7,53.800000000000004
3,LR,revol_bal,80000,80.7,53.7
4,LR,revol_bal,80000,80.65,53.65
5,LR,revol_bal,80000,80.65,53.55
6,LR,revol_bal,80000,80.60000000000001,53.5
7,LR,revol_bal,80000,80.55,53.449999999999996
8,LR,revol_bal,80000,80.60000000000001,53.400000000000006
9,LR,revol_bal,80000,80.5,53.300000000000004
10,LR,revol_bal,80000,80.5,53.300000000000004
0,RFC,tot_cur_bal,5000,94.05,48.6
1,RFC,tot_cur_bal,5000,94.45,48.699999999999996
2,RFC,tot_cur_bal,5000,94.5,48.75
3,RFC,tot_cur_bal,5000,94.6,48.85
4,RFC,tot_cur_bal,5000,94.65,49.1
5,RFC,tot_cur_bal,5000,94.39999999999999,49.15
6,RFC,tot_cur_bal,5000,94.35,49.3
7,RFC,tot_cur_bal,5000,94.05,49.0
8,RFC,tot_cur_bal,5000,94.35,49.3
9,RFC,tot_cur_bal,5000,94.35,49.3
10,RFC,tot_cur_bal,5000,94.69999999999999,49.65
0,GBC,tot_cur_bal,5000,95.05,53.300000000000004
1,GBC,tot_cur_bal,5000,94.85,53.7
2,GBC,tot_cur_bal,5000,94.8,53.75
3,GBC,tot_cur_bal,5000,95.0,53.55
4,GBC,tot_cur_bal,5000,95.25,53.400000000000006
5,GBC,tot_cur_bal,5000,96.25,52.400000000000006
6,GBC,tot_cur_bal,5000,95.5,52.949999999999996
7,GBC,tot_cur_bal,5000,95.0,53.65
8,GBC,tot_cur_bal,5000,94.65,53.1
9,GBC,tot_cur_bal,5000,94.69999999999999,53.55
10,GBC,tot_cur_bal,5000,93.89999999999999,53.25
0,LR,tot_cur_bal,5000,88.2,57.25
1,LR,tot_cur_bal,5000,88.2,57.25
2,LR,tot_cur_bal,5000,88.2,57.25
3,LR,tot_cur_bal,5000,88.3,57.35
4,LR,tot_cur_bal,5000,88.3,57.35
5,LR,tot_cur_bal,5000,88.3,57.35
6,LR,tot_cur_bal,5000,88.3,57.35
7,LR,tot_cur_bal,5000,88.3,57.35
8,LR,tot_cur_bal,5000,88.3,57.35
9,LR,tot_cur_bal,5000,88.3,57.35
10,LR,tot_cur_bal,5000,88.3,57.35
0,RFC,tot_cur_bal,10000,95.25,49.95
1,RFC,tot_cur_bal,10000,95.1,50.3
2,RFC,tot_cur_bal,10000,95.25,49.95
3,RFC,tot_cur_bal,10000,95.3,50.4
4,RFC,tot_cur_bal,10000,95.05,50.55
5,RFC,tot_cur_bal,10000,94.89999999999999,50.4
6,RFC,tot_cur_bal,10000,95.1,50.3
7,RFC,tot_cur_bal,10000,95.05,50.55
8,RFC,tot_cur_bal,10000,94.85,50.349999999999994
9,RFC,tot_cur_bal,10000,94.65,50.24999999999999
10,RFC,tot_cur_bal,10000,94.75,50.24999999999999
0,GBC,tot_cur_bal,10000,96.3,53.400000000000006
1,GBC,tot_cur_bal,10000,96.35000000000001,53.349999999999994
2,GBC,tot_cur_bal,10000,96.3,53.400000000000006
3,GBC,tot_cur_bal,10000,96.35000000000001,53.15
4,GBC,tot_cur_bal,10000,96.45,53.05
5,GBC,tot_cur_bal,10000,96.55,52.949999999999996
6,GBC,tot_cur_bal,10000,96.3,53.2
7,GBC,tot_cur_bal,10000,96.15,53.349999999999994
8,GBC,tot_cur_bal,10000,96.05,53.449999999999996
9,GBC,tot_cur_bal,10000,96.1,53.5
10,GBC,tot_cur_bal,10000,96.0,53.5
0,LR,tot_cur_bal,10000,93.95,55.15
1,LR,tot_cur_bal,10000,93.95,55.15
2,LR,tot_cur_bal,10000,93.95,55.15
3,LR,tot_cur_bal,10000,93.95,55.15
4,LR,tot_cur_bal,10000,93.95,55.15
5,LR,tot_cur_bal,10000,94.0,55.2
6,LR,tot_cur_bal,10000,94.0,55.2
7,LR,tot_cur_bal,10000,94.0,55.2
8,LR,tot_cur_bal,10000,94.0,55.2
9,LR,tot_cur_bal,10000,94.0,55.2
10,LR,tot_cur_bal,10000,94.0,55.2
0,RFC,tot_cur_bal,20000,96.3,47.9
1,RFC,tot_cur_bal,20000,96.6,48.0
2,RFC,tot_cur_bal,20000,96.5,48.3
3,RFC,tot_cur_bal,20000,96.8,48.199999999999996
4,RFC,tot_cur_bal,20000,96.89999999999999,48.0
5,RFC,tot_cur_bal,20000,96.89999999999999,48.3
6,RFC,tot_cur_bal,20000,97.0,48.1
7,RFC,tot_cur_bal,20000,96.85000000000001,48.15
8,RFC,tot_cur_bal,20000,96.85000000000001,48.15
9,RFC,tot_cur_bal,20000,96.95,48.35
10,RFC,tot_cur_bal,20000,97.0,48.5
0,GBC,tot_cur_bal,20000,96.89999999999999,50.2
1,GBC,tot_cur_bal,20000,97.1,50.6
2,GBC,tot_cur_bal,20000,97.35000000000001,50.849999999999994
3,GBC,tot_cur_bal,20000,97.25,51.05
4,GBC,tot_cur_bal,20000,97.25,51.05
5,GBC,tot_cur_bal,20000,97.25,51.05
6,GBC,tot_cur_bal,20000,97.2,51.0
7,GBC,tot_cur_bal,20000,97.2,51.0
8,GBC,tot_cur_bal,20000,97.25,51.05
9,GBC,tot_cur_bal,20000,97.3,51.0
10,GBC,tot_cur_bal,20000,97.25,50.849999999999994
0,LR,tot_cur_bal,20000,95.5,52.300000000000004
1,LR,tot_cur_bal,20000,95.5,52.300000000000004
2,LR,tot_cur_bal,20000,95.5,52.300000000000004
3,LR,tot_cur_bal,20000,95.5,52.300000000000004
4,LR,tot_cur_bal,20000,95.5,52.300000000000004
5,LR,tot_cur_bal,20000,95.5,52.300000000000004
6,LR,tot_cur_bal,20000,95.5,52.300000000000004
7,LR,tot_cur_bal,20000,95.5,52.300000000000004
8,LR,tot_cur_bal,20000,95.5,52.300000000000004
9,LR,tot_cur_bal,20000,95.39999999999999,52.400000000000006
10,LR,tot_cur_bal,20000,95.39999999999999,52.400000000000006
0,RFC,tot_cur_bal,40000,96.35000000000001,49.5
1,RFC,tot_cur_bal,40000,96.39999999999999,49.15
2,RFC,tot_cur_bal,40000,96.7,49.15
3,RFC,tot_cur_bal,40000,97.0,49.45
4,RFC,tot_cur_bal,40000,96.8,49.45
5,RFC,tot_cur_bal,40000,96.85000000000001,49.5
6,RFC,tot_cur_bal,40000,97.05,49.7
7,RFC,tot_cur_bal,40000,96.95,49.5
8,RFC,tot_cur_bal,40000,97.05,49.6
9,RFC,tot_cur_bal,40000,97.1,49.65
10,RFC,tot_cur_bal,40000,96.95,49.7
0,GBC,tot_cur_bal,40000,91.64999999999999,52.2
1,GBC,tot_cur_bal,40000,91.4,52.349999999999994
2,GBC,tot_cur_bal,40000,91.3,52.65
3,GBC,tot_cur_bal,40000,91.8,53.05
4,GBC,tot_cur_bal,40000,91.60000000000001,53.15
5,GBC,tot_cur_bal,40000,91.7,53.05
6,GBC,tot_cur_bal,40000,91.85,53.300000000000004
7,GBC,tot_cur_bal,40000,91.64999999999999,53.1
8,GBC,tot_cur_bal,40000,91.64999999999999,53.2
9,GBC,tot_cur_bal,40000,91.75,53.400000000000006
10,GBC,tot_cur_bal,40000,91.9,53.25
0,LR,tot_cur_bal,40000,86.4,46.550000000000004
1,LR,tot_cur_bal,40000,86.4,46.75
2,LR,tot_cur_bal,40000,86.6,46.949999999999996
3,LR,tot_cur_bal,40000,86.55000000000001,47.0
4,LR,tot_cur_bal,40000,86.4,47.349999999999994
5,LR,tot_cur_bal,40000,86.3,47.65
6,LR,tot_cur_bal,40000,86.15,48.0
7,LR,tot_cur_bal,40000,86.0,48.25
8,LR,tot_cur_bal,40000,86.15,48.699999999999996
9,LR,tot_cur_bal,40000,85.95,49.0
10,LR,tot_cur_bal,40000,85.95,49.2
0,RFC,tot_cur_bal,80000,94.0,49.3
1,RFC,tot_cur_bal,80000,94.85,49.55
2,RFC,tot_cur_bal,80000,95.19999999999999,49.8
3,RFC,tot_cur_bal,80000,95.39999999999999,50.4
4,RFC,tot_cur_bal,80000,95.55,50.349999999999994
5,RFC,tot_cur_bal,80000,95.8,50.3
6,RFC,tot_cur_bal,80000,96.05,50.64999999999999
7,RFC,tot_cur_bal,80000,95.8,50.8
8,RFC,tot_cur_bal,80000,95.7,50.9
9,RFC,tot_cur_bal,80000,95.85000000000001,51.15
10,RFC,tot_cur_bal,80000,95.6,51.4
0,GBC,tot_cur_bal,80000,91.2,58.699999999999996
1,GBC,tot_cur_bal,80000,91.35,58.650000000000006
2,GBC,tot_cur_bal,80000,91.14999999999999,58.650000000000006
3,GBC,tot_cur_bal,80000,91.4,58.8
4,GBC,tot_cur_bal,80000,91.35,58.95
5,GBC,tot_cur_bal,80000,91.3,59.099999999999994
6,GBC,tot_cur_bal,80000,91.4,59.0
7,GBC,tot_cur_bal,80000,91.35,59.150000000000006
8,GBC,tot_cur_bal,80000,91.2,59.3
9,GBC,tot_cur_bal,80000,91.2,59.3
10,GBC,tot_cur_bal,80000,91.25,59.25
0,LR,tot_cur_bal,80000,79.5,52.0
1,LR,tot_cur_bal,80000,79.55,52.25
2,LR,tot_cur_bal,80000,79.80000000000001,52.6
3,LR,tot_cur_bal,80000,80.25,53.05
4,LR,tot_cur_bal,80000,80.5,53.300000000000004
5,LR,tot_cur_bal,80000,80.65,53.55
6,LR,tot_cur_bal,80000,80.65,53.75
7,LR,tot_cur_bal,80000,80.80000000000001,54.1
8,LR,tot_cur_bal,80000,80.85,54.449999999999996
9,LR,tot_cur_bal,80000,81.05,54.949999999999996
10,LR,tot_cur_bal,80000,81.05,55.25
0,RFC,open_il_24m,5000,93.55,49.2
1,RFC,open_il_24m,5000,94.19999999999999,48.949999999999996
2,RFC,open_il_24m,5000,94.25,49.0
3,RFC,open_il_24m,5000,94.55,49.1
4,RFC,open_il_24m,5000,94.39999999999999,49.15
5,RFC,open_il_24m,5000,94.39999999999999,49.15
6,RFC,open_il_24m,5000,94.39999999999999,49.15
7,RFC,open_il_24m,5000,94.3,49.35
8,RFC,open_il_24m,5000,94.39999999999999,49.45
9,RFC,open_il_24m,5000,94.25,49.5
10,RFC,open_il_24m,5000,94.25,49.5
0,GBC,open_il_24m,5000,95.85000000000001,52.6
1,GBC,open_il_24m,5000,96.25,52.400000000000006
2,GBC,open_il_24m,5000,96.25,52.400000000000006
3,GBC,open_il_24m,5000,96.25,52.400000000000006
4,GBC,open_il_24m,5000,96.5,52.15
5,GBC,open_il_24m,5000,96.25,52.400000000000006
6,GBC,open_il_24m,5000,96.25,52.400000000000006
7,GBC,open_il_24m,5000,96.25,52.400000000000006
8,GBC,open_il_24m,5000,95.6,53.05
9,GBC,open_il_24m,5000,95.6,53.05
10,GBC,open_il_24m,5000,95.6,53.05
0,LR,open_il_24m,5000,88.64999999999999,56.49999999999999
1,LR,open_il_24m,5000,88.55,57.099999999999994
2,LR,open_il_24m,5000,88.44999999999999,57.199999999999996
3,LR,open_il_24m,5000,88.44999999999999,57.199999999999996
4,LR,open_il_24m,5000,88.3,57.35
5,LR,open_il_24m,5000,88.3,57.35
6,LR,open_il_24m,5000,88.3,57.35
7,LR,open_il_24m,5000,88.3,57.35
8,LR,open_il_24m,5000,88.3,57.35
9,LR,open_il_24m,5000,88.3,57.35
10,LR,open_il_24m,5000,88.3,57.35
